label,source_path,text_length,reason
invoice,data\invoice\513260801.tif,0,min_chars<5
invoice,data\invoice\513261130.tif,0,min_chars<5
invoice,data\invoice\513261143.tif,0,min_chars<5
invoice,data\invoice\513261164_513261165.tif,0,min_chars<5
invoice,data\invoice\513261236.tif,0,min_chars<5
invoice,data\invoice\513261246.tif,0,min_chars<5
invoice,data\invoice\513261301_513261302.tif,0,min_chars<5
invoice,data\invoice\513261412.tif,0,min_chars<5
invoice,data\invoice\513261428_513261430.tif,0,min_chars<5
invoice,data\invoice\513261432.tif,0,min_chars<5
invoice,data\invoice\513261468_513261469.tif,0,min_chars<5
invoice,data\invoice\513261497.tif,0,min_chars<5
invoice,data\invoice\513261533_513261536.tif,0,min_chars<5
invoice,data\invoice\513261550_513261555.tif,0,min_chars<5
invoice,data\invoice\513261932_513261936.tif,0,min_chars<5
invoice,data\invoice\513262110_513262111.tif,0,min_chars<5
invoice,data\invoice\513262153_513262154.tif,0,min_chars<5
invoice,data\invoice\513262172_513262176.tif,0,min_chars<5
invoice,data\invoice\513262200_513262208.tif,0,min_chars<5
invoice,data\invoice\513262277.tif,0,min_chars<5
invoice,data\invoice\513262306.tif,0,min_chars<5
invoice,data\invoice\513262716_513262748.tif,0,min_chars<5
invoice,data\invoice\513262894_513262905.tif,0,min_chars<5
invoice,data\invoice\513262916_513262918.tif,0,min_chars<5
invoice,data\invoice\513262987_513262988.tif,0,min_chars<5
invoice,data\invoice\513263349_513263367.tif,0,min_chars<5
invoice,data\invoice\513263395.tif,0,min_chars<5
invoice,data\invoice\513263399_513263416.tif,0,min_chars<5
invoice,data\invoice\513263523_513263561.tif,0,min_chars<5
invoice,data\invoice\513263563_513263606.tif,0,min_chars<5
invoice,data\invoice\513264072.tif,0,min_chars<5
invoice,data\invoice\513264091.tif,0,min_chars<5
invoice,data\invoice\513264092_513264197.tif,0,min_chars<5
invoice,data\invoice\513264500_513264503.tif,0,min_chars<5
invoice,data\invoice\513264505_513264533.tif,0,min_chars<5
invoice,data\invoice\513264534_513264535.tif,0,min_chars<5
invoice,data\invoice\513265045.tif,0,min_chars<5
invoice,data\invoice\513265352_513265370.tif,0,min_chars<5
invoice,data\invoice\513265484_513265632.tif,0,min_chars<5
invoice,data\invoice\513265741_513265875.tif,0,min_chars<5
invoice,data\invoice\513266153_513266175.tif,0,min_chars<5
invoice,data\invoice\513266253_513266279.tif,0,min_chars<5
invoice,data\invoice\513266302.tif,0,min_chars<5
invoice,data\invoice\513267246_513267432.tif,0,min_chars<5
invoice,data\invoice\513267436.tif,0,min_chars<5
invoice,data\invoice\513267437_513267439.tif,0,min_chars<5
invoice,data\invoice\513267483_513267484.tif,0,min_chars<5
invoice,data\invoice\513267606_513267670.tif,0,min_chars<5
invoice,data\invoice\513268134_513268171.tif,0,min_chars<5
invoice,data\invoice\513268342_513268344.tif,0,min_chars<5
invoice,data\invoice\513268347_513268348.tif,0,min_chars<5
invoice,data\invoice\513268425_513268426.tif,0,min_chars<5
invoice,data\invoice\513268921_513269033.tif,0,min_chars<5
invoice,data\invoice\513269037.tif,0,min_chars<5
invoice,data\invoice\513269135_513269145.tif,0,min_chars<5
invoice,data\invoice\513269150_513269167.tif,0,min_chars<5
invoice,data\invoice\513269201_513269202.tif,0,min_chars<5
invoice,data\invoice\513269319_513269331.tif,0,min_chars<5
invoice,data\invoice\513269400_513269413.tif,0,min_chars<5
invoice,data\invoice\513269425_513269442.tif,0,min_chars<5
invoice,data\invoice\513269524.tif,0,min_chars<5
invoice,data\invoice\513269773_513269865.tif,0,min_chars<5
invoice,data\invoice\513269867.tif,0,min_chars<5
invoice,data\invoice\513269868.tif,0,min_chars<5
invoice,data\invoice\513269914_513269936.tif,0,min_chars<5
invoice,data\invoice\513269943_513269956.tif,0,min_chars<5
invoice,data\invoice\513280073.tif,0,min_chars<5
invoice,data\invoice\513280082_513280089.tif,0,min_chars<5
invoice,data\invoice\513280091.tif,0,min_chars<5
invoice,data\invoice\513280094_513280095.tif,0,min_chars<5
invoice,data\invoice\513280133.tif,0,min_chars<5
invoice,data\invoice\513280147_513280148.tif,0,min_chars<5
invoice,data\invoice\513280155_513280162.tif,0,min_chars<5
invoice,data\invoice\513280163_513280253.tif,0,min_chars<5
invoice,data\invoice\513280255_513280281.tif,0,min_chars<5
invoice,data\invoice\513280282_513280339.tif,0,min_chars<5
invoice,data\invoice\513280372_513280379.tif,0,min_chars<5
invoice,data\invoice\513280414.tif,0,min_chars<5
invoice,data\invoice\513280511.tif,0,min_chars<5
invoice,data\invoice\513280612.tif,0,min_chars<5
invoice,data\invoice\513280736_513280740.tif,0,min_chars<5
invoice,data\invoice\513280745.tif,0,min_chars<5
invoice,data\invoice\513280962.tif,0,min_chars<5
invoice,data\invoice\513280969.tif,0,min_chars<5
invoice,data\invoice\513281100_513281124.tif,0,min_chars<5
invoice,data\invoice\513281159.tif,0,min_chars<5
invoice,data\invoice\513281165.tif,0,min_chars<5
invoice,data\invoice\513281252_513281255.tif,0,min_chars<5
invoice,data\invoice\513281297.tif,0,min_chars<5
invoice,data\invoice\513281301_513281302.tif,0,min_chars<5
invoice,data\invoice\513281422_513281424.tif,0,min_chars<5
invoice,data\invoice\513281780p.tif,0,min_chars<5
invoice,data\invoice\513281809_513281827.tif,0,min_chars<5
invoice,data\invoice\513282305.tif,0,min_chars<5
invoice,data\invoice\513282322_513282323.tif,0,min_chars<5
invoice,data\invoice\513282324.tif,0,min_chars<5
invoice,data\invoice\513282329_513282330.tif,0,min_chars<5
invoice,data\invoice\513282331.tif,0,min_chars<5
invoice,data\invoice\513282570_513282699.tif,0,min_chars<5
invoice,data\invoice\513282700_513282857.tif,0,min_chars<5
invoice,data\invoice\513283003_513283102.tif,0,min_chars<5
invoice,data\invoice\513283648.tif,0,min_chars<5
invoice,data\invoice\513283920_513284131.tif,0,min_chars<5
invoice,data\invoice\513284132.tif,0,min_chars<5
invoice,data\invoice\513284191_513284198.tif,0,min_chars<5
invoice,data\invoice\513284199_513284377.tif,0,min_chars<5
invoice,data\invoice\513284603.tif,0,min_chars<5
invoice,data\invoice\513285070_513285282.tif,0,min_chars<5
invoice,data\invoice\513285738_513285939.tif,0,min_chars<5
invoice,data\invoice\513286400_513286541.tif,0,min_chars<5
invoice,data\invoice\513286857_513286968.tif,0,min_chars<5
invoice,data\invoice\513334153+-4153.tif,0,min_chars<5
invoice,data\invoice\513335188+-5189.tif,0,min_chars<5
invoice,data\invoice\513355041.tif,0,min_chars<5
invoice,data\invoice\513503189+-3191.tif,0,min_chars<5
invoice,data\invoice\513534231_513534234.tif,0,min_chars<5
invoice,data\invoice\513842392.tif,0,min_chars<5
invoice,data\invoice\514002365+-2365.tif,0,min_chars<5
invoice,data\invoice\514046723_514046724.tif,0,min_chars<5
invoice,data\invoice\514047167_514047168.tif,0,min_chars<5
invoice,data\invoice\514047177_514047185.tif,0,min_chars<5
invoice,data\invoice\514111442.tif,0,min_chars<5
invoice,data\invoice\514210004+-0005.tif,0,min_chars<5
invoice,data\invoice\514210014+-0015.tif,0,min_chars<5
invoice,data\invoice\514218180+-8181.tif,0,min_chars<5
invoice,data\invoice\514218182+-8183.tif,0,min_chars<5
invoice,data\invoice\514218206+-8211.tif,0,min_chars<5
invoice,data\invoice\514225057+-5059.tif,0,min_chars<5
invoice,data\invoice\514225065+-5065.tif,0,min_chars<5
invoice,data\invoice\514225224+-5225.tif,0,min_chars<5
invoice,data\invoice\514225424+-5433.tif,0,min_chars<5
invoice,data\invoice\514225464+-5466.tif,0,min_chars<5
invoice,data\invoice\514225491+-5494.tif,0,min_chars<5
invoice,data\invoice\514229870+-9870.tif,0,min_chars<5
invoice,data\invoice\514312321+-2324.tif,0,min_chars<5
invoice,data\invoice\514442394+-2400.tif,0,min_chars<5
invoice,data\invoice\514454472+-4472.tif,0,min_chars<5
invoice,data\invoice\514751141+-1144.tif,0,min_chars<5
invoice,data\invoice\514802406+-2409.tif,0,min_chars<5
invoice,data\invoice\514829533.tif,0,min_chars<5
invoice,data\invoice\514858504_514858506.tif,0,min_chars<5
invoice,data\invoice\514858546.tif,0,min_chars<5
invoice,data\invoice\514858628.tif,0,min_chars<5
invoice,data\invoice\514858736.tif,0,min_chars<5
invoice,data\invoice\514882134+-2140.tif,0,min_chars<5
invoice,data\invoice\514884025+-4025.tif,0,min_chars<5
invoice,data\invoice\514898293+-8295.tif,0,min_chars<5
invoice,data\invoice\514898299+-8299.tif,0,min_chars<5
invoice,data\invoice\514898301+-8301.tif,0,min_chars<5
invoice,data\invoice\514898305+-8305.tif,0,min_chars<5
invoice,data\invoice\514967102+-7103.tif,0,min_chars<5
invoice,data\invoice\515129601_515129602.tif,0,min_chars<5
invoice,data\invoice\515215215_515215218.tif,0,min_chars<5
invoice,data\invoice\515215289_515215290.tif,0,min_chars<5
invoice,data\invoice\515221568.tif,0,min_chars<5
invoice,data\invoice\515225725+-5725.tif,0,min_chars<5
invoice,data\invoice\515511922+-1926.tif,0,min_chars<5
invoice,data\invoice\515553880+-3882.tif,0,min_chars<5
invoice,data\invoice\515598647.tif,0,min_chars<5
invoice,data\invoice\515598655.tif,0,min_chars<5
invoice,data\invoice\515598691.tif,0,min_chars<5
invoice,data\invoice\515598854_515598855.tif,0,min_chars<5
invoice,data\invoice\515604790+-4791.tif,0,min_chars<5
invoice,data\invoice\515615599+-5600.tif,0,min_chars<5
invoice,data\invoice\515615611+-5612.tif,0,min_chars<5
invoice,data\invoice\515615615+-5616.tif,0,min_chars<5
invoice,data\invoice\515615626+-5627.tif,0,min_chars<5
invoice,data\invoice\515615632+-5633.tif,0,min_chars<5
invoice,data\invoice\515615644+-5645.tif,0,min_chars<5
invoice,data\invoice\515615648+-5649.tif,0,min_chars<5
invoice,data\invoice\515615656+-5657.tif,0,min_chars<5
invoice,data\invoice\515615658+-5659.tif,0,min_chars<5
invoice,data\invoice\515615670+-5671.tif,0,min_chars<5
invoice,data\invoice\515616306+-6307.tif,0,min_chars<5
invoice,data\invoice\515616312+-6313.tif,0,min_chars<5
invoice,data\invoice\515616322+-6323.tif,0,min_chars<5
invoice,data\invoice\515616330+-6331.tif,0,min_chars<5
invoice,data\invoice\515616336+-6337.tif,0,min_chars<5
invoice,data\invoice\515616338+-6339.tif,0,min_chars<5
invoice,data\invoice\515618089+-8102.tif,0,min_chars<5
invoice,data\invoice\515618103+-8122.tif,0,min_chars<5
invoice,data\invoice\515618144+-8153.tif,0,min_chars<5
invoice,data\invoice\515618346+-8355.tif,0,min_chars<5
invoice,data\invoice\515618356+-8358.tif,0,min_chars<5
invoice,data\invoice\515618359+-8376.tif,0,min_chars<5
invoice,data\invoice\515618393+-8393.tif,0,min_chars<5
invoice,data\invoice\515618394+-8397.tif,0,min_chars<5
invoice,data\invoice\515618399+-8404.tif,0,min_chars<5
invoice,data\invoice\515618408+-8408.tif,0,min_chars<5
invoice,data\invoice\515618409+-8412.tif,0,min_chars<5
invoice,data\invoice\515618863+-8882.tif,0,min_chars<5
invoice,data\invoice\515618957+-8958.tif,0,min_chars<5
invoice,data\invoice\515619374+-9374.tif,0,min_chars<5
invoice,data\invoice\515619714+-9714.tif,0,min_chars<5
invoice,data\invoice\515619718+-9718.tif,0,min_chars<5
invoice,data\invoice\515661153.tif,0,min_chars<5
invoice,data\invoice\515661154.tif,0,min_chars<5
invoice,data\invoice\515661351_515661353.tif,0,min_chars<5
invoice,data\invoice\515661508.tif,0,min_chars<5
invoice,data\invoice\515661755.tif,0,min_chars<5
invoice,data\invoice\515661827.tif,0,min_chars<5
invoice,data\invoice\515714681+-4682.tif,0,min_chars<5
invoice,data\invoice\515722682.tif,0,min_chars<5
invoice,data\invoice\515771376.tif,0,min_chars<5
invoice,data\invoice\515771437+-1439.tif,0,min_chars<5
invoice,data\invoice\515841543.tif,0,min_chars<5
invoice,data\invoice\515856613+-6613.tif,0,min_chars<5
invoice,data\invoice\515883526+-3531.tif,0,min_chars<5
invoice,data\invoice\515914745+-4756.tif,0,min_chars<5
invoice,data\invoice\515959067+-9068.tif,0,min_chars<5
invoice,data\invoice\516009018+-9018.tif,0,min_chars<5
invoice,data\invoice\516017205.tif,0,min_chars<5
invoice,data\invoice\516017206.tif,0,min_chars<5
invoice,data\invoice\516017217.tif,0,min_chars<5
invoice,data\invoice\516017227_516017228.tif,0,min_chars<5
invoice,data\invoice\516025286_516025288a.tif,0,min_chars<5
invoice,data\invoice\516056725+-6725.tif,0,min_chars<5
invoice,data\invoice\516060012_516060015.tif,0,min_chars<5
invoice,data\invoice\516394801.tif,0,min_chars<5
invoice,data\invoice\516395298_516395299.tif,0,min_chars<5
invoice,data\invoice\516496979f-6979f.tif,0,min_chars<5
invoice,data\invoice\516507442+-7443.tif,0,min_chars<5
invoice,data\invoice\516507488+-7490.tif,0,min_chars<5
invoice,data\invoice\516523274.tif,0,min_chars<5
invoice,data\invoice\516577519_516577520.tif,0,min_chars<5
invoice,data\invoice\516588940.tif,0,min_chars<5
invoice,data\invoice\516610443+-0443.tif,0,min_chars<5
invoice,data\invoice\516642541+-2541.tif,0,min_chars<5
invoice,data\invoice\516642561+-2563.tif,0,min_chars<5
invoice,data\invoice\516642566+-2568.tif,0,min_chars<5
invoice,data\invoice\516642571+-2573.tif,0,min_chars<5
invoice,data\invoice\516643229+-3230.tif,0,min_chars<5
invoice,data\invoice\516643386+-3387.tif,0,min_chars<5
invoice,data\invoice\516644813+-4813.tif,0,min_chars<5
invoice,data\invoice\516686446+-6448.tif,0,min_chars<5
invoice,data\invoice\516715180+-5180.tif,0,min_chars<5
invoice,data\invoice\516716464+-6464.tif,0,min_chars<5
invoice,data\invoice\516717154+-7154.tif,0,min_chars<5
invoice,data\invoice\516921309+-1309.tif,0,min_chars<5
invoice,data\invoice\516921323+-1323.tif,0,min_chars<5
invoice,data\invoice\517054965+-4965.tif,0,min_chars<5
invoice,data\invoice\517054968+-4969.tif,0,min_chars<5
invoice,data\invoice\517054972+-4972.tif,0,min_chars<5
invoice,data\invoice\517125940_517125941.tif,0,min_chars<5
invoice,data\invoice\517126086_517126089.tif,0,min_chars<5
invoice,data\invoice\517126450_517126452.tif,0,min_chars<5
invoice,data\invoice\517133697.tif,0,min_chars<5
invoice,data\invoice\517138401_517138405.tif,0,min_chars<5
invoice,data\invoice\517170929+-0929.tif,0,min_chars<5
invoice,data\invoice\517187458.tif,0,min_chars<5
invoice,data\invoice\517278801+-8801.tif,0,min_chars<5
invoice,data\invoice\517286231+-6231.tif,0,min_chars<5
invoice,data\invoice\517300494+-0494.tif,0,min_chars<5
invoice,data\invoice\517515696+-5698.tif,0,min_chars<5
invoice,data\invoice\517515705+-5708.tif,0,min_chars<5
invoice,data\invoice\517599643+-9643.tif,0,min_chars<5
invoice,data\invoice\517756795+-6800.tif,0,min_chars<5
invoice,data\invoice\517911487+-1489.tif,0,min_chars<5
invoice,data\invoice\517975062.tif,0,min_chars<5
invoice,data\invoice\517978694+-8694.tif,0,min_chars<5
invoice,data\invoice\517979197_517979199.tif,0,min_chars<5
invoice,data\invoice\517979200_517979205.tif,0,min_chars<5
invoice,data\invoice\517979301+-9316.tif,0,min_chars<5
invoice,data\invoice\517979318.tif,0,min_chars<5
invoice,data\invoice\517979320.tif,0,min_chars<5
invoice,data\invoice\517984998+-4999.tif,0,min_chars<5
invoice,data\invoice\517986310+-6311.tif,0,min_chars<5
invoice,data\invoice\517999788+-9788.tif,0,min_chars<5
invoice,data\invoice\518008013+-8014.tif,0,min_chars<5
invoice,data\invoice\518008126+-8126.tif,0,min_chars<5
invoice,data\invoice\518008150+-8150.tif,0,min_chars<5
invoice,data\invoice\518008169+-8169.tif,0,min_chars<5
invoice,data\invoice\518027445+-7448.tif,0,min_chars<5
invoice,data\invoice\518027453_518027455.tif,0,min_chars<5
invoice,data\invoice\518027472_518027474.tif,0,min_chars<5
invoice,data\invoice\518027487+-7492.tif,0,min_chars<5
invoice,data\invoice\518027598.tif,0,min_chars<5
invoice,data\invoice\518027666_518027669.tif,0,min_chars<5
invoice,data\invoice\518027674+-7710.tif,0,min_chars<5
invoice,data\invoice\518028737.tif,0,min_chars<5
invoice,data\invoice\518028740.tif,0,min_chars<5
invoice,data\invoice\518029826_518029842.tif,0,min_chars<5
invoice,data\invoice\518029843_518029864.tif,0,min_chars<5
invoice,data\invoice\518029870.tif,0,min_chars<5
invoice,data\invoice\518029898_518029899.tif,0,min_chars<5
invoice,data\invoice\518029955.tif,0,min_chars<5
invoice,data\invoice\518029987.tif,0,min_chars<5
invoice,data\invoice\518031363.tif,0,min_chars<5
invoice,data\invoice\518031373_518031374.tif,0,min_chars<5
invoice,data\invoice\518031375.tif,0,min_chars<5
invoice,data\invoice\518031384.tif,0,min_chars<5
invoice,data\invoice\518031404.tif,0,min_chars<5
invoice,data\invoice\518033386_518033390.tif,0,min_chars<5
invoice,data\invoice\518035446.tif,0,min_chars<5
invoice,data\invoice\518035465.tif,0,min_chars<5
invoice,data\invoice\518037715.tif,0,min_chars<5
invoice,data\invoice\518039946.tif,0,min_chars<5
invoice,data\invoice\518043083+-3083.tif,0,min_chars<5
invoice,data\invoice\518047402+-7428.tif,0,min_chars<5
invoice,data\invoice\518048207_518048212.tif,0,min_chars<5
invoice,data\invoice\518048264.tif,0,min_chars<5
invoice,data\invoice\518048265.tif,0,min_chars<5
invoice,data\invoice\518048498.tif,0,min_chars<5
invoice,data\invoice\518056394.tif,0,min_chars<5
invoice,data\invoice\518058338+-8352.tif,0,min_chars<5
invoice,data\invoice\518059304.tif,0,min_chars<5
invoice,data\invoice\518064741+-4741.tif,0,min_chars<5
invoice,data\invoice\518080224.tif,0,min_chars<5
invoice,data\invoice\518080871_518080872.tif,0,min_chars<5
invoice,data\invoice\518081482_518081483.tif,0,min_chars<5
invoice,data\invoice\518084734.tif,0,min_chars<5
invoice,data\invoice\518095536+-5539.tif,0,min_chars<5
invoice,data\invoice\518095556+-5556.tif,0,min_chars<5
invoice,data\invoice\518095560+-5561.tif,0,min_chars<5
invoice,data\invoice\518095588+-5589.tif,0,min_chars<5
invoice,data\invoice\518113535_518113536.tif,0,min_chars<5
invoice,data\invoice\518144675+-4682.tif,0,min_chars<5
invoice,data\invoice\518166560+-6581.tif,0,min_chars<5
invoice,data\invoice\518168023+-8023.tif,0,min_chars<5
invoice,data\invoice\518168090+-8098.tif,0,min_chars<5
invoice,data\invoice\518168202+-8205.tif,0,min_chars<5
invoice,data\invoice\518169336+-9339.tif,0,min_chars<5
invoice,data\invoice\518169340+-9345.tif,0,min_chars<5
invoice,data\invoice\518169586+-9588.tif,0,min_chars<5
invoice,data\invoice\518169913+-9921.tif,0,min_chars<5
invoice,data\invoice\518169930+-9952.tif,0,min_chars<5
invoice,data\invoice\518178286+-8289.tif,0,min_chars<5
invoice,data\invoice\518178310+-8312.tif,0,min_chars<5
invoice,data\invoice\518178877+-8878.tif,0,min_chars<5
invoice,data\invoice\518178950+-8951.tif,0,min_chars<5
invoice,data\invoice\518179032+-9033.tif,0,min_chars<5
invoice,data\invoice\518179146+-9146.tif,0,min_chars<5
invoice,data\invoice\518179163+-9164.tif,0,min_chars<5
invoice,data\invoice\518179183+-9194.tif,0,min_chars<5
invoice,data\invoice\518179342+-9342.tif,0,min_chars<5
invoice,data\invoice\518179441+-9443.tif,0,min_chars<5
invoice,data\invoice\518179454+-9455.tif,0,min_chars<5
invoice,data\invoice\518179456+-9461.tif,0,min_chars<5
invoice,data\invoice\518179725+-9727.tif,0,min_chars<5
invoice,data\invoice\518179763+-9764.tif,0,min_chars<5
invoice,data\invoice\518179797+-9799.tif,0,min_chars<5
invoice,data\invoice\518182273.tif,0,min_chars<5
invoice,data\invoice\518182428_518182430.tif,0,min_chars<5
invoice,data\invoice\518182970.tif,0,min_chars<5
invoice,data\invoice\518182979.tif,0,min_chars<5
invoice,data\invoice\518184106.tif,0,min_chars<5
invoice,data\invoice\518186511_518186517.tif,0,min_chars<5
invoice,data\invoice\518192738.tif,0,min_chars<5
invoice,data\invoice\518200172.tif,0,min_chars<5
invoice,data\invoice\518221976+-1978.tif,0,min_chars<5
invoice,data\invoice\518230247+-0249.tif,0,min_chars<5
invoice,data\invoice\518230501+-0501.tif,0,min_chars<5
invoice,data\invoice\518230564+-0564.tif,0,min_chars<5
invoice,data\invoice\518230795+-0795.tif,0,min_chars<5
invoice,data\invoice\518230932+-0939.tif,0,min_chars<5
invoice,data\invoice\518230987+-1026.tif,0,min_chars<5
invoice,data\invoice\518231181+-1200.tif,0,min_chars<5
invoice,data\invoice\518232141+-2156.tif,0,min_chars<5
invoice,data\invoice\518232175+-2183.tif,0,min_chars<5
invoice,data\invoice\518232316+-2318.tif,0,min_chars<5
invoice,data\invoice\518232323+-2324.tif,0,min_chars<5
invoice,data\invoice\518232329+-2330.tif,0,min_chars<5
invoice,data\invoice\518232333+-2334.tif,0,min_chars<5
invoice,data\invoice\518232342+-2342.tif,0,min_chars<5
invoice,data\invoice\518232354+-2355.tif,0,min_chars<5
invoice,data\invoice\518232388+-2394.tif,0,min_chars<5
invoice,data\invoice\518232861+-2862.tif,0,min_chars<5
invoice,data\invoice\518232867+-2873.tif,0,min_chars<5
invoice,data\invoice\518232874+-2876.tif,0,min_chars<5
invoice,data\invoice\518232906+-2920.tif,0,min_chars<5
invoice,data\invoice\518232927+-2934.tif,0,min_chars<5
invoice,data\invoice\518233007+-3008.tif,0,min_chars<5
invoice,data\invoice\518233010+-3011.tif,0,min_chars<5
invoice,data\invoice\518233127+-3127.tif,0,min_chars<5
invoice,data\invoice\518233589+-3638.tif,0,min_chars<5
invoice,data\invoice\518233883+-3884.tif,0,min_chars<5
invoice,data\invoice\518233902+-3905.tif,0,min_chars<5
invoice,data\invoice\518240044+-0047.tif,0,min_chars<5
invoice,data\invoice\518240090+-0094.tif,0,min_chars<5
invoice,data\invoice\518240132+-0160.tif,0,min_chars<5
invoice,data\invoice\518240312+-0323.tif,0,min_chars<5
invoice,data\invoice\518240397+-0397.tif,0,min_chars<5
invoice,data\invoice\518240410+-0413.tif,0,min_chars<5
invoice,data\invoice\518240416+-0417.tif,0,min_chars<5
invoice,data\invoice\518240446+-0446.tif,0,min_chars<5
invoice,data\invoice\518240658+-0669.tif,0,min_chars<5
invoice,data\invoice\518240673+-0767.tif,0,min_chars<5
invoice,data\invoice\518240975+-0980.tif,0,min_chars<5
invoice,data\invoice\518241311+-1312.tif,0,min_chars<5
invoice,data\invoice\518241314+-1317.tif,0,min_chars<5
invoice,data\invoice\518241417+-1418.tif,0,min_chars<5
invoice,data\invoice\518241436+-1436.tif,0,min_chars<5
invoice,data\invoice\518241464+-1467.tif,0,min_chars<5
invoice,data\invoice\518241498+-1499.tif,0,min_chars<5
invoice,data\invoice\518242364+-2365.tif,0,min_chars<5
invoice,data\invoice\518242547+-2548.tif,0,min_chars<5
invoice,data\invoice\518242622+-2622.tif,0,min_chars<5
invoice,data\invoice\518242657+-2657a.tif,0,min_chars<5
invoice,data\invoice\518242852+-2852.tif,0,min_chars<5
invoice,data\invoice\518244203+-4204.tif,0,min_chars<5
invoice,data\invoice\518244228+-4229.tif,0,min_chars<5
invoice,data\invoice\518244248+-4249.tif,0,min_chars<5
invoice,data\invoice\518244817+-4817.tif,0,min_chars<5
invoice,data\invoice\518244850+-4851.tif,0,min_chars<5
invoice,data\invoice\518244854+-4856.tif,0,min_chars<5
invoice,data\invoice\518244858+-4861.tif,0,min_chars<5
invoice,data\invoice\518244867+-4868a.tif,0,min_chars<5
invoice,data\invoice\518244870+-4871.tif,0,min_chars<5
invoice,data\invoice\518244882+-4883.tif,0,min_chars<5
invoice,data\invoice\518248440+-8442.tif,0,min_chars<5
invoice,data\invoice\518249395+-9433.tif,0,min_chars<5
invoice,data\invoice\518252300+-2337.tif,0,min_chars<5
invoice,data\invoice\518253088+-3092.tif,0,min_chars<5
invoice,data\invoice\518253117+-3118.tif,0,min_chars<5
invoice,data\invoice\518253165+-3165.tif,0,min_chars<5
invoice,data\invoice\518253424+-3429.tif,0,min_chars<5
invoice,data\invoice\518253513+-3516.tif,0,min_chars<5
invoice,data\invoice\518253537+-3544.tif,0,min_chars<5
invoice,data\invoice\518253545+-3547.tif,0,min_chars<5
invoice,data\invoice\518253570+-3579.tif,0,min_chars<5
invoice,data\invoice\518253580+-3586.tif,0,min_chars<5
invoice,data\invoice\518253587+-3590.tif,0,min_chars<5
invoice,data\invoice\518253610+-3615.tif,0,min_chars<5
invoice,data\invoice\518253641+-3646.tif,0,min_chars<5
invoice,data\invoice\518253650+-3653.tif,0,min_chars<5
invoice,data\invoice\518253681+-3688.tif,0,min_chars<5
invoice,data\invoice\518253689+-3695.tif,0,min_chars<5
invoice,data\invoice\518253707+-3715.tif,0,min_chars<5
invoice,data\invoice\518253764+-3771.tif,0,min_chars<5
invoice,data\invoice\518253785+-3788.tif,0,min_chars<5
invoice,data\invoice\518253811+-3814.tif,0,min_chars<5
invoice,data\invoice\518253819+-3820.tif,0,min_chars<5
invoice,data\invoice\518253830+-3841.tif,0,min_chars<5
invoice,data\invoice\518254364+-4370.tif,0,min_chars<5
invoice,data\invoice\518254379+-4386.tif,0,min_chars<5
invoice,data\invoice\518254483+-4490.tif,0,min_chars<5
invoice,data\invoice\518254537+-4546.tif,0,min_chars<5
invoice,data\invoice\518254579+-4581.tif,0,min_chars<5
invoice,data\invoice\518254758+-4762.tif,0,min_chars<5
invoice,data\invoice\518254767+-4774.tif,0,min_chars<5
invoice,data\invoice\518254775+-4804.tif,0,min_chars<5
invoice,data\invoice\518254852+-4852.tif,0,min_chars<5
invoice,data\invoice\518254864+-4864.tif,0,min_chars<5
invoice,data\invoice\518255075+-5076.tif,0,min_chars<5
invoice,data\invoice\518255077+-5078.tif,0,min_chars<5
invoice,data\invoice\518255083+-5084.tif,0,min_chars<5
invoice,data\invoice\518255215+-5228.tif,0,min_chars<5
invoice,data\invoice\518255801+-5804.tif,0,min_chars<5
invoice,data\invoice\518256053+-6054.tif,0,min_chars<5
invoice,data\invoice\518256338+-6338.tif,0,min_chars<5
invoice,data\invoice\518256339+-6344.tif,0,min_chars<5
invoice,data\invoice\518259295+-9299.tif,0,min_chars<5
invoice,data\invoice\518259304+-9307.tif,0,min_chars<5
invoice,data\invoice\518259314+-9318.tif,0,min_chars<5
invoice,data\invoice\518259424+-9431.tif,0,min_chars<5
invoice,data\invoice\518259720+-9803.tif,0,min_chars<5
invoice,data\invoice\518259878+-9884.tif,0,min_chars<5
invoice,data\invoice\518269062+-9066.tif,0,min_chars<5
invoice,data\invoice\518277468+-7469.tif,0,min_chars<5
invoice,data\invoice\518277470+-7471.tif,0,min_chars<5
invoice,data\invoice\518277641+-7642.tif,0,min_chars<5
invoice,data\invoice\518277647+-7650.tif,0,min_chars<5
invoice,data\invoice\518277658+-7660.tif,0,min_chars<5
invoice,data\invoice\518277851+-7856.tif,0,min_chars<5
invoice,data\invoice\518277862+-7866.tif,0,min_chars<5
invoice,data\invoice\518277919+-7920.tif,0,min_chars<5
invoice,data\invoice\518278004+-8024.tif,0,min_chars<5
invoice,data\invoice\518279000+-9000.tif,0,min_chars<5
invoice,data\invoice\518279004+-9004.tif,0,min_chars<5
invoice,data\invoice\518279006+-9007.tif,0,min_chars<5
invoice,data\invoice\518279009+-9009.tif,0,min_chars<5
invoice,data\invoice\518279192+-9192.tif,0,min_chars<5
invoice,data\invoice\518279198+-9198.tif,0,min_chars<5
invoice,data\invoice\518279261+-9261.tif,0,min_chars<5
invoice,data\invoice\518279264+-9264.tif,0,min_chars<5
invoice,data\invoice\518279274+-9274.tif,0,min_chars<5
invoice,data\invoice\518279400+-9406.tif,0,min_chars<5
invoice,data\invoice\518283300+-3302.tif,0,min_chars<5
